sampleid,doi,doilink,TF_mat_complete,dZT_mean,dZT_std_ddof0,dZT_std_ddof1,dZT_std_ddof2,L1,L2,L3,L4,Linf,errMax,errMin,Tc_Ts_TEP,Tc_Ts_ZT,Tc_Ts_TEPZT,Th_Ts_TEP,Th_Ts_ZT,Th_Ts_TEPZT,avgZ_raw_on_Ts_ZT,avgZ_TEP_on_Ts_TEP,peakZ_raw_on_Ts_ZT,peakZ_TEP_on_Ts_TEP,davgZ,dpeakZ,avgZT_raw_on_Ts_ZT,avgZT_TEP_on_Ts_TEP,peakZT_raw_on_Ts_ZT,peakZT_TEP_on_Ts_TEP,davgZT,dpeakZT,Linf_over_avgZT,Linf_over_peakZT
51,10.3938/jkps.64.1692,https://doi.org/10.3938/jkps.64.1692,True,-0.004183256432619657,0.01296045145469884,0.012992651383717156,0.013025092511329866,0.011284825145367034,0.013618844895609137,0.015240150077807935,0.016407729508012354,0.026164076965845884,0.014760761144913204,-0.026164076965845884,322.0,321.0,322.0,523.0,523.0,523.0,0.002018608520357496,0.0020230919348003416,0.0023498940809968845,0.0023002645411565976,-4.483414442845498e-06,4.9629539840286875e-05,0.8355364504398275,0.8401217883102682,0.9016736216322362,0.8952185918305435,-0.004585337870440687,0.006455029801692658,0.03114319534370074,0.029226467373008377
52,10.1002/aenm.201100338,https://doi.org/10.1002/aenm.201100338,True,-0.00048629247048096065,0.0005682782679417268,0.0005706411815346892,0.0005730338175275738,0.0006023382509228989,0.0007479442202873988,0.0008616973520463547,0.0009509995280607872,0.0016848425047581994,0.0007593535137352947,-0.0016848425047581994,303.0,302.0,303.0,423.0,424.0,423.0,0.0011937985404760845,0.0011962749758059328,0.0012638980023322187,0.001266589556301232,-2.4764353298482953e-06,-2.691553969013218e-06,0.43106653148983065,0.43198717985270557,0.45264788103651354,0.4523927573845394,-0.0009206483628749207,0.0002551236519741651,0.003900214134439543,0.003724291508332134
53,10.1063/1.4749806,https://doi.org/10.1063/1.4749806,True,-0.03127909850502872,0.006243359032967288,0.006257597042411265,0.006271932907803516,0.03127909850502872,0.031896105331244186,0.03251938509702569,0.03314838021965087,0.049472567075196094,-0.019155266240871716,-0.049472567075196094,307.0,307.0,307.0,526.0,527.0,526.0,0.002005160439382004,0.002086046733532245,0.002448814332247557,0.0026097429297728195,-8.088629415024112e-05,-0.00016092859752526263,0.813201821488563,0.8450847600912671,0.869643,0.904710631660691,-0.03188293860270408,-0.035067631660690934,0.058541544483482554,0.054683304632315445
54,10.1002/adma.201203764,https://doi.org/10.1002/adma.201203764,True,0.003697199970044482,0.0025440026639823392,0.0025512608889000817,0.0025585815951639835,0.0038390025698342486,0.004487898970882273,0.004901127482477847,0.0051961522246872765,0.00792411484037181,0.00792411484037181,-0.0011530318320315258,305.0,304.0,305.0,480.0,480.0,480.0,0.0016491049060343703,0.0016396342877773077,0.0017306585560047326,0.0017155216700864902,9.470618257062654e-06,1.5136885918242424e-05,0.6438232258537637,0.6411010953487974,0.705882,0.7033382187276308,0.0027221305049662803,0.0025437812723692055,0.012360164251568804,0.011266435733731171
55,10.3390/ma8030959,https://doi.org/10.3390/ma8030959,True,0.008467104262592664,0.010178705795779836,0.010206630967035378,0.010234787243886267,0.009625997165296258,0.013240011566107367,0.015964400470613396,0.017952256657064406,0.029214330183614523,0.029214330183614523,-0.005424854445251093,302.0,302.0,302.0,484.0,487.0,484.0,0.002500088421122917,0.0025019484844378955,0.0036060927152317883,0.0035642900400305053,-1.8600633149784898e-06,4.180267520128298e-05,0.9481497230632567,0.9459231166159741,1.0973895179913102,1.0914872882080822,0.002226606447282675,0.005902229783228075,0.030884465841292005,0.026765616511738134
56,10.1063/1.4916947,https://doi.org/10.1063/1.4916947,True,-0.00843447199417755,0.01317583233259803,0.013203139786415451,0.01323061773452806,0.009749318979315774,0.015644260144771983,0.02032560999490009,0.023812181630658773,0.04828454191900289,0.005120952414028018,-0.04828454191900289,84.0,82.0,84.0,325.0,328.0,325.0,0.002755307419461054,0.0027921582567903163,0.0032246710542126102,0.0032147924990731415,-3.6850837329262514e-05,9.87855513946874e-06,0.5921708800125741,0.5997532568417819,0.965953,0.9577813743639756,-0.007582376829207815,0.00817162563602436,0.08050734425897516,0.050412905503687336
57,10.1063/1.4916947,https://doi.org/10.1063/1.4916947,True,-0.009058281465391617,0.009753824502139652,0.009773081824939,0.009792453661242205,0.010388446725536156,0.01331125672221812,0.015557161552360602,0.017276257332747506,0.02999551952742685,0.009321656764943453,-0.02999551952742685,84.0,85.0,85.0,338.0,340.0,338.0,0.002265857006394295,0.0022906118960753148,0.003250796227302018,0.003306134984977263,-2.4754889681019923e-05,-5.5338757675244855e-05,0.5401806274400097,0.5434875315165739,1.03043,1.0465264976252826,-0.003306904076564199,-0.016096497625282646,0.055190814486076434,0.02866197807269185
58,10.1039/c5tc02219c,https://doi.org/10.1039/c5tc02219c,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,10.1038/srep03212,https://doi.org/10.1038/srep03212,True,0.02774807343645925,0.022902370309970523,0.022928088869797785,0.022953894267801908,0.028568212314504588,0.03597880133148067,0.041944399840385706,0.04655618981011368,0.07981813415921324,0.07981813415921324,-0.02290959596592501,22.0,21.0,22.0,467.0,473.0,467.0,0.0015831984821677294,0.0014607342606339589,0.0024499406602174127,0.002372498123163201,0.00012246422153377057,7.744253705421191e-05,0.4737376834947692,0.4414409327786909,0.9429403677430437,0.9074933321327673,0.03229675071607829,0.0354470356102764,0.18081271633962576,0.08795451308895762
60,10.1039/c4nr00191e,https://doi.org/10.1039/c4nr00191e,True,0.0011266315666243563,0.0014465147674371634,0.001449393406637509,0.001452289300447091,0.0014594991817753736,0.001833494930270668,0.002118745292807645,0.002338909303990555,0.004434867518871566,0.004434867518871566,-0.0025539311045777446,47.0,49.0,49.0,300.0,300.0,300.0,0.0006484106243225758,0.0006341019926417569,0.0010457643082233663,0.001043437362404003,1.4308631680818966e-05,2.326945819363345e-06,0.13068799106317477,0.1286313653711028,0.313448,0.3130312087212009,0.0020566256920719617,0.00041679127879912237,0.03447734155722383,0.01416749319337501
61,10.1109/ICT.2003.1287440,https://doi.org/10.1109/ICT.2003.1287440,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,10.1021/nl203389x,https://doi.org/10.1021/nl203389x,True,-0.011396285199952196,0.006661182913739684,0.006694740722666924,0.006728810870041851,0.011396285199952196,0.013200252807008922,0.014431687639920041,0.015277725970361516,0.020397946097139963,-0.002379341383419775,-0.020397946097139963,300.0,301.0,301.0,400.0,400.0,400.0,0.0015201833422531467,0.001550391637411176,0.0015649296094150129,0.00159643486524285,-3.0208295158029412e-05,-3.150525582783703e-05,0.5331175856442454,0.5434193866650615,0.618176,0.6385739460971399,-0.010301801020816126,-0.020397946097139963,0.037536287069773445,0.03194296638910637
63,10.1016/j.jallcom.2013.03.062,https://doi.org/10.1016/j.jallcom.2013.03.062,True,-0.0038249845726194185,0.00551514693095565,0.005525238699561844,0.005535386070276854,0.00551014796366923,0.006711732462695908,0.007614510263012519,0.008332443022050454,0.016338098652097233,0.006171024087677057,-0.016338098652097233,299.0,298.0,299.0,572.0,574.0,572.0,0.0019045889965764666,0.0019202208816245848,0.0036433221476510065,0.0036641383843543296,-1.5631885048118235e-05,-2.0816236703323065e-05,0.7441755394470284,0.7506391978092138,1.1441320739399488,1.153975191341035,-0.0064636583621854315,-0.009843117401086232,0.021765581520097763,0.014158102162586981
64,10.1021/nl2034859,https://doi.org/10.1021/nl2034859,True,0.039261055848566664,0.039044035454134846,0.039109932607274786,0.039176164547366554,0.039261055848566664,0.05537027371151428,0.0658876740135499,0.07330773900084803,0.12677071882608393,0.12677071882608393,0.0011977308718507372,8.0,4.0,8.0,305.0,304.0,304.0,0.0008707023205874704,0.0006874401195510891,0.0018194440789473685,0.0014033324837945187,0.00018326220103638134,0.0004161115951528498,0.1791664556556279,0.1432386542474004,0.553111,0.4279289182003709,0.03592780140822749,0.12518208179962914,0.8850314846377068,0.29624246792951153
65,10.1039/c4ta01554a,https://doi.org/10.1039/c4ta01554a,True,0.0007306973513269006,0.0037860687467170698,0.0037936636766103416,0.003801304497396012,0.0031688952814072045,0.0038559350583359043,0.004374910560207505,0.004804168504789281,0.011242678052826305,0.011242678052826305,-0.007195190923455108,300.0,300.0,300.0,549.0,551.0,549.0,0.002475107754519701,0.00248647141771269,0.0037020937499999997,0.0036918782343654827,-1.1363663192989152e-05,1.0215515634516906e-05,0.9816785628394239,0.9854166238004028,1.276542198,1.2737528114137655,-0.0037380609609789506,0.00278938658623451,0.011409060676759519,0.008826420599101811
66,10.1063/1.2425007,https://doi.org/10.1063/1.2425007,True,-0.0025136974951171635,0.00903779820702322,0.009075377571638331,0.009113429636104693,0.007659649475076483,0.009380856652131,0.010759135460511769,0.01189384918201137,0.022575196377660145,0.012726493296154828,-0.022575196377660145,300.0,300.0,300.0,420.0,420.0,420.0,0.0035022150513393815,0.0035101289970136972,0.004509266666666667,0.004577244428946735,-7.913945674315782e-06,-6.797776228006838e-05,1.2388288694449998,1.2413425669401164,1.3582211233370012,1.3757037917479336,-0.0025136974951165403,-0.017482668410932378,0.01818611314788595,0.016409925241956835
67,10.1088/0957-4484/24/28/285702,https://doi.org/10.1088/0957-4484/24/28/285702,True,0.005741007533408793,0.004729292213859623,0.004741159967058637,0.004753117514339878,0.006522899436129381,0.007438102738113381,0.008075930806038164,0.008568653393075505,0.01503534217116198,0.01503534217116198,-0.009579461817308621,300.0,300.0,300.0,499.0,500.0,499.0,0.002654747300118763,0.0026465931560243905,0.0035792000000000003,0.003611131539391029,8.154144094372519e-06,-3.1931539391028604e-05,1.022455047733365,1.018231290438623,1.1591464649203507,1.1524261529530961,0.004223757294741892,0.006720311967254533,0.014766136448905644,0.013046686013358741
68,10.1002/pssa.201228589,https://doi.org/10.1002/pssa.201228589,True,0.009217014723243305,0.005851866971491201,0.005880765255741705,0.005910095937721332,0.009255705806774914,0.01091777026047505,0.012388787814824685,0.013640074099692602,0.022917095335538984,0.022917095335538984,-0.00143659601254853,372.0,372.0,372.0,473.0,474.0,473.0,0.0015842840805995308,0.0015671587893402517,0.002073684601136441,0.0020419678808598026,1.712529125927906e-05,3.1716720276638456e-05,0.6638209153947667,0.6561186939597072,0.8564317402693501,0.8433327347950985,0.0077022214350594975,0.01309900547425158,0.034928276768389624,0.027174440632981082
69,10.1103/PhysRevB.90.085118,https://doi.org/10.1103/PhysRevB.90.085118,True,-0.045842516240374914,0.017512732569397976,0.017549485458866896,0.017586470716874934,0.045842516240374914,0.0490737414234567,0.051475196604421125,0.05343559102185198,0.08345810800405873,-0.004808403114713394,-0.08345810800405873,124.0,99.0,124.0,362.0,400.0,362.0,0.0014497638879435147,0.0018319756957478723,0.00224597006660648,0.002634123716942337,-0.0003822118078043576,-0.00038815365033585724,0.31256852607325336,0.4042358092627766,0.4614484389022395,0.5104076984507215,-0.09166728318952322,-0.048959259548482015,0.206458967987683,0.1635126355997085
70,10.1103/PhysRevB.85.125207,https://doi.org/10.1103/PhysRevB.85.125207,True,0.03772656857644985,0.026542631427915762,0.026576726023124112,0.02661095234255162,0.037751289223714825,0.046128139564389055,0.052697677860259994,0.0580338966709377,0.1106303261586864,0.1106303261586864,-0.0022212129120210977,186.0,121.0,186.0,575.0,576.0,575.0,0.0010991544161149524,0.001060904152039841,0.00138613318912447,0.0012774259059758037,3.825026407511126e-05,0.0001087072831486664,0.3909230098783235,0.39936733100418303,0.5543503800086703,0.5386048794943347,-0.008444321125859522,0.015745500514335653,0.2770139607576656,0.20540164111129272
71,10.1021/nl202935k,https://doi.org/10.1021/nl202935k,True,-0.0030556461382569657,0.006772663646348294,0.006806109102326484,0.0068400549942159924,0.005827344417063587,0.007430070402682096,0.008603448206223125,0.009474530767728391,0.01568145217579342,0.008977522357610401,-0.01568145217579342,300.0,300.0,300.0,401.0,401.0,401.0,0.0021634562313778325,0.0021727003695204837,0.00255004477367136,0.002559946481354845,-9.24413814265123e-06,-9.901707683484823e-06,0.7663174616301356,0.7693731077683923,0.9536436497835896,0.9555020006308356,-0.003055646138256707,-0.0018583508472459487,0.02038211631971165,0.016411741854481004
72,10.1002/adfm.201600718,https://doi.org/10.1002/adfm.201600718,True,-0.006825488117098971,0.0037611651518771713,0.003768679974857776,0.003776240022525701,0.006852513406361897,0.0077931797962291684,0.008465574356910926,0.008983511448015,0.01429306861300475,0.0008963415936016905,-0.01429306861300475,301.0,298.0,301.0,551.0,551.0,551.0,0.0006229068404034105,0.0006371311453591782,0.0007754329290664729,0.0008044341543212324,-1.4224304955767742e-05,-2.9001225254759468e-05,0.2544771216426829,0.2616435019037138,0.2903433801924524,0.2979188399383236,-0.007166380261030947,-0.007575459745871149,0.05462802824839378,0.04797638382306994
73,10.1111/j.1551-2916.2012.05284.x,https://doi.org/10.1111/j.1551-2916.2012.05284.x,True,0.015858008815645128,0.007327282885006907,0.0073323836742672,0.007337495130917437,0.015858008815645128,0.017468987322509386,0.01856974909395199,0.01939467698932678,0.02674700156320506,0.02674700156320506,0.000993790763964754,326.0,330.0,330.0,1048.0,1051.0,1048.0,0.00020557676694083765,0.00018179318643731006,0.000377244529019981,0.00036481203243818555,2.3783580503527584e-05,1.2432496581795424e-05,0.15845128026353036,0.1409466934972449,0.396484,0.38232300999521845,0.017504586766285468,0.014160990004781548,0.18976678983766218,0.06995917290863443
74,10.1016/j.jallcom.2013.03.167,https://doi.org/10.1016/j.jallcom.2013.03.167,True,-0.0009597118338726947,0.001102256547842574,0.0011054937252908705,0.001108759592746566,0.0012961306575235336,0.0014615116494017825,0.0016013024947138246,0.0017271551614095246,0.003313516088341295,0.0020730437133129054,-0.003313516088341295,303.0,302.0,303.0,473.0,474.0,473.0,0.0011147830980594803,0.0011184637088327688,0.0011835088430799095,0.001187030140449664,-3.680610773288545e-06,-3.521297369754508e-06,0.43139877349310757,0.43293060548479445,0.4788368515301086,0.480440606988217,-0.0015318319916868828,-0.0016037554581084246,0.007653688712145517,0.006896827703871751
75,10.1063/1.4893236,https://doi.org/10.1063/1.4893236,True,-0.007257725619521377,0.010749573502556476,0.01076283639902902,0.0107761485085068,0.010092696393184964,0.01297027030000228,0.015239824623215282,0.016972059833326534,0.02905630756054889,0.00982423409362343,-0.02905630756054889,305.0,306.0,306.0,711.0,711.0,711.0,0.0009326340056608106,0.0009453440777686206,0.0010665177614403265,0.0011055933601797883,-1.2710072107810044e-05,-3.907559873946183e-05,0.4844790768604667,0.4909875284426872,0.747692,0.7622240107298706,-0.00650845158222052,-0.014532010729870537,0.05917931897926124,0.038120430675918894
76,10.1021/nn2017183,https://doi.org/10.1021/nn2017183,True,0.0213185623119696,0.048353042468587897,0.04843809625898098,0.04852360046720566,0.033197554453897715,0.052844089688615085,0.06634219295839475,0.07565890513636117,0.13357975509967246,0.13357975509967246,-0.05132004666137126,306.0,313.0,313.0,597.0,633.0,597.0,0.0002098095768474885,0.0001326802018378952,0.0006214371890430359,0.0005724708213288095,7.712937500959328e-05,4.896636771422637e-05,0.11948198190179397,0.07077689416626455,0.3579478208887886,0.339475197047984,0.04870508773552942,0.018472623840804614,1.8873356435488036,0.39348899790399494
77,10.1021/cm803437x,https://doi.org/10.1021/cm803437x,True,-0.025671214469820566,0.04161475287132588,0.041662339796960636,0.04171009034535173,0.03208633354963617,0.04889579643381474,0.059715077951984386,0.06663413774488448,0.104020034450514,0.03020349747564488,-0.104020034450514,288.0,288.0,288.0,725.0,725.0,725.0,0.0012863400649045396,0.001324267048640497,0.0016972827586206895,0.0018216527663052634,-3.792698373595747e-05,-0.00012437000768457385,0.6788581516712895,0.7045293661411101,1.23053,1.320698255571316,-0.02567121446982057,-0.09016825557131614,0.14764471070987245,0.07876139308256778
78,10.1021/ja910762q,https://doi.org/10.1021/ja910762q,True,0.029233514164970272,0.0194306950891026,0.019453923662954543,0.019477235742813886,0.029233514164970272,0.03510199797845122,0.03953735763019529,0.042970407554975124,0.06779582652074656,0.06779582652074656,0.0015974240391683492,298.0,295.0,298.0,716.0,718.0,716.0,0.001357295790850117,0.0013074049746271518,0.001651823114732818,0.0015807492181891532,4.989081622296522e-05,7.107389654366488e-05,0.7215662272098436,0.694004708352872,1.13431,1.1028211753670358,0.027561518856971667,0.031488824632964096,0.09768784808629173,0.06147490457660379
79,10.1039/c3ee40482j,https://doi.org/10.1039/c3ee40482j,True,-0.05835955855743072,0.062489073173403624,0.06255079079158121,0.062612691638784,0.06641180650069341,0.08550276218397379,0.09858381493128679,0.10809640775159332,0.18605246510204476,0.026428569686969106,-0.18605246510204476,306.0,307.0,307.0,813.0,814.0,813.0,0.0016503735127465803,0.0017280668219880778,0.002370273307116736,0.002533276283772187,-7.769330924149742e-05,-0.00016300297665545072,1.0144812419062008,1.0698025506816706,1.6418100432691338,1.8199542124903085,-0.05532130877546981,-0.1781441692211747,0.17391290101476525,0.10222920105636202
80,10.1103/PhysRevB.82.115209,https://doi.org/10.1103/PhysRevB.82.115209,True,0.011993978710807082,0.026916068423341686,0.026953015686339458,0.026990115519022456,0.01810113438481405,0.029467444149184452,0.0393994451105347,0.047255831923045055,0.10626271542505927,0.10626271542505927,-0.029288797266859623,302.0,324.0,324.0,688.0,691.0,688.0,0.0012694733503178788,0.001189404168131795,0.0018732380252196557,0.0018852440700213014,8.006918218608381e-05,-1.2006044801645636e-05,0.6967694501834437,0.6468170474848304,1.26687,1.2944227128252133,0.04995240269861334,-0.02755271282521332,0.16428558251249775,0.08209274634337167
