sampleid,doi,doilink,TF_mat_complete,relerr_mean,relerr_L1,relerr_L2,relerr_L3,relerr_L4,relerr_Linf,relerr_Max,relerr_Min,Tc_Ts_TEP,Tc_Ts_ZT,Tc_Ts_TEPZT,Th_Ts_TEP,Th_Ts_ZT,Th_Ts_TEPZT,avgZ_raw_on_Ts_ZT,avgZ_TEP_on_Ts_TEP,peakZ_raw_on_Ts_ZT,peakZ_TEP_on_Ts_TEP,davgZ,dpeakZ,avgZT_raw_on_Ts_ZT,avgZT_TEP_on_Ts_TEP,peakZT_raw_on_Ts_ZT,peakZT_TEP_on_Ts_TEP,davgZT,dpeakZT
60,10.1039/c4nr00191e,https://doi.org/10.1039/c4nr00191e,True,0.03166963006674369,0.03316895857065335,0.05564008532112454,0.07338842388430293,0.08738055293113547,0.19231240987973636,0.19231240987973636,-0.010340595594812685,47.0,49.0,49.0,300.0,300.0,300.0,0.0006484106243225758,0.0006341019926417569,0.0010457643082233663,0.001043437362404003,1.4308631680818966e-05,2.326945819363345e-06,0.13068799106317477,0.1286313653711028,0.313448,0.3130312087212009,0.0020566256920719617,0.00041679127879912237
61,10.1109/ICT.2003.1287440,https://doi.org/10.1109/ICT.2003.1287440,False,,,,,,,,,,,,,,,,,,,,,,,,,,
62,10.1021/nl203389x,https://doi.org/10.1021/nl203389x,True,-0.02002798514256894,0.02002798514256894,0.02256689412542782,0.02433897005133397,0.025576236930464943,0.03287266741064185,-0.004642197098698282,-0.03287266741064185,300.0,301.0,301.0,400.0,400.0,400.0,0.0015201833422531467,0.001550391637411176,0.0015649296094150129,0.00159643486524285,-3.0208295158029412e-05,-3.150525582783703e-05,0.5331175856442454,0.5434193866650615,0.618176,0.6385739460971399,-0.010301801020816126,-0.020397946097139963
63,10.1016/j.jallcom.2013.03.062,https://doi.org/10.1016/j.jallcom.2013.03.062,True,-0.002830361325912738,0.007187995416537483,0.008220481729018625,0.0090638545894902,0.009797411208159273,0.01916703814059471,0.013469415351668922,-0.01916703814059471,299.0,298.0,299.0,572.0,574.0,572.0,0.0019045889965764666,0.0019202208816245848,0.0036433221476510065,0.0036641383843543296,-1.5631885048118235e-05,-2.0816236703323065e-05,0.7441755394470284,0.7506391978092138,1.1441320739399488,1.153975191341035,-0.0064636583621854315,-0.009843117401086232
64,10.1021/nl2034859,https://doi.org/10.1021/nl2034859,True,0.47511640693008955,0.47511640693008955,1.1711445080225498,2.173295826514484,3.1264837594455717,11.608683744614876,11.608683744614876,0.11617607167043544,8.0,4.0,8.0,305.0,304.0,304.0,0.0008707023205874704,0.0006874401195510891,0.0018194440789473685,0.0014033324837945187,0.00018326220103638134,0.0004161115951528498,0.1791664556556279,0.1432386542474004,0.553111,0.4279289182003709,0.03592780140822749,0.12518208179962914
65,10.1039/c4ta01554a,https://doi.org/10.1039/c4ta01554a,True,0.00029603673365574137,0.00356655840749392,0.0046431623920226185,0.005576528726978214,0.00638025855648674,0.014043302989877727,0.010484860420633032,-0.014043302989877727,300.0,300.0,300.0,549.0,551.0,549.0,0.002475107754519701,0.00248647141771269,0.0037020937499999997,0.0036918782343654827,-1.1363663192989152e-05,1.0215515634516906e-05,0.9816785628394239,0.9854166238004028,1.276542198,1.2737528114137655,-0.0037380609609789506,0.00278938658623451
66,10.1063/1.2425007,https://doi.org/10.1063/1.2425007,True,-0.0019623754182752904,0.006215708319532821,0.007636442348127764,0.008794388004536302,0.00976641986691541,0.019921914942303387,0.010092755058827613,-0.019921914942303387,300.0,300.0,300.0,420.0,420.0,420.0,0.0035022150513393815,0.0035101289970136972,0.004509266666666667,0.004577244428946735,-7.913945674315782e-06,-6.797776228006838e-05,1.2388288694449998,1.2413425669401164,1.3582211233370012,1.3757037917479336,-0.0025136974951165403,-0.017482668410932378
67,10.1088/0957-4484/24/28/285702,https://doi.org/10.1088/0957-4484/24/28/285702,True,0.00598770637246252,0.006694095593645641,0.007787142781884806,0.008534866544734624,0.009076286772844005,0.013462185001424837,0.013462185001424837,-0.008842530116311849,300.0,300.0,300.0,499.0,500.0,499.0,0.002654747300118763,0.0026465931560243905,0.0035792000000000003,0.003611131539391029,8.154144094372519e-06,-3.1931539391028604e-05,1.022455047733365,1.018231290438623,1.1591464649203507,1.1524261529530961,0.004223757294741892,0.006720311967254533
68,10.1002/pssa.201228589,https://doi.org/10.1002/pssa.201228589,True,0.013706834145471919,0.013762311113321652,0.015690103054031703,0.01734529552728077,0.018746228962975522,0.03025483732044837,0.03025483732044837,-0.0020592125500120627,372.0,372.0,372.0,473.0,474.0,473.0,0.0015842840805995308,0.0015671587893402517,0.002073684601136441,0.0020419678808598026,1.712529125927906e-05,3.1716720276638456e-05,0.6638209153947667,0.6561186939597072,0.8564317402693501,0.8433327347950985,0.0077022214350594975,0.01309900547425158
69,10.1103/PhysRevB.90.085118,https://doi.org/10.1103/PhysRevB.90.085118,True,-0.11768392912022961,0.11768392912022961,0.12720413080423876,0.1345128636268537,0.14023686363509075,0.19655680052062927,-0.012731463828212247,-0.19655680052062927,124.0,99.0,124.0,362.0,400.0,362.0,0.0014497638879435147,0.0018319756957478723,0.00224597006660648,0.002634123716942337,-0.0003822118078043576,-0.00038815365033585724,0.31256852607325336,0.4042358092627766,0.4614484389022395,0.5104076984507215,-0.09166728318952322,-0.048959259548482015
70,10.1103/PhysRevB.85.125207,https://doi.org/10.1103/PhysRevB.85.125207,True,0.09900197904206413,0.09909952528105477,0.12232920839070192,0.14108217697488942,0.1566245685284185,0.3145309293046842,0.3145309293046842,-0.008765513817885368,186.0,121.0,186.0,575.0,576.0,575.0,0.0010991544161149524,0.001060904152039841,0.00138613318912447,0.0012774259059758037,3.825026407511126e-05,0.0001087072831486664,0.3909230098783235,0.39936733100418303,0.5543503800086703,0.5386048794943347,-0.008444321125859522,0.015745500514335653
71,10.1021/nl202935k,https://doi.org/10.1021/nl202935k,True,-0.004198104181108985,0.007393533857737785,0.009330026108314703,0.010834488877980383,0.012022505455271032,0.023708558019450782,0.010262394464638181,-0.023708558019450782,300.0,300.0,300.0,401.0,401.0,401.0,0.0021634562313778325,0.0021727003695204837,0.00255004477367136,0.002559946481354845,-9.24413814265123e-06,-9.901707683484823e-06,0.7663174616301356,0.7693731077683923,0.9536436497835896,0.9555020006308356,-0.003055646138256707,-0.0018583508472459487
72,10.1002/adfm.201600718,https://doi.org/10.1002/adfm.201600718,True,-0.02605423108582561,0.026162023476123505,0.029679096760295842,0.03226050352750483,0.03430201095560066,0.059029415308871604,0.0035804407273830716,-0.059029415308871604,301.0,298.0,301.0,551.0,551.0,551.0,0.0006229068404034105,0.0006371311453591782,0.0007754329290664729,0.0008044341543212324,-1.4224304955767742e-05,-2.9001225254759468e-05,0.2544771216426829,0.2616435019037138,0.2903433801924524,0.2979188399383236,-0.007166380261030947,-0.007575459745871149
73,10.1111/j.1551-2916.2012.05284.x,https://doi.org/10.1111/j.1551-2916.2012.05284.x,True,0.13926150058618467,0.13926150058618467,0.15466432132847618,0.1667549264275974,0.17627810660303866,0.26807830004923455,0.26807830004923455,0.028819951774338368,326.0,330.0,330.0,1048.0,1051.0,1048.0,0.00020557676694083765,0.00018179318643731006,0.000377244529019981,0.00036481203243818555,2.3783580503527584e-05,1.2432496581795424e-05,0.15845128026353036,0.1409466934972449,0.396484,0.38232300999521845,0.017504586766285468,0.014160990004781548
74,10.1016/j.jallcom.2013.03.167,https://doi.org/10.1016/j.jallcom.2013.03.167,True,-0.001978706850133961,0.002992160900517618,0.0033815266775107816,0.0037106423955396927,0.003995961473893547,0.007084857430262972,0.0066565087768529815,-0.007084857430262972,303.0,302.0,303.0,473.0,474.0,473.0,0.0011147830980594803,0.0011184637088327688,0.0011835088430799095,0.001187030140449664,-3.680610773288545e-06,-3.521297369754508e-06,0.43139877349310757,0.43293060548479445,0.4788368515301086,0.480440606988217,-0.0015318319916868828,-0.0016037554581084246
75,10.1063/1.4893236,https://doi.org/10.1063/1.4893236,True,-0.012452520171368147,0.020621675181566962,0.02493085181695736,0.02806750284428583,0.030482024173177972,0.05106693849774935,0.034437495758741055,-0.05106693849774935,305.0,306.0,306.0,711.0,711.0,711.0,0.0009326340056608106,0.0009453440777686206,0.0010665177614403265,0.0011055933601797883,-1.2710072107810044e-05,-3.907559873946183e-05,0.4844790768604667,0.4909875284426872,0.747692,0.7622240107298706,-0.00650845158222052,-0.014532010729870537
76,10.1021/nn2017183,https://doi.org/10.1021/nn2017183,True,7.7988154481377885,8.519359224997794,90.57419447718522,221.82221604740585,351.8225196890015,1440.7064694188578,1440.7064694188578,-0.8505132286886852,306.0,313.0,313.0,597.0,633.0,597.0,0.0002098095768474885,0.0001326802018378952,0.0006214371890430359,0.0005724708213288095,7.712937500959328e-05,4.896636771422637e-05,0.11948198190179397,0.07077689416626455,0.3579478208887886,0.339475197047984,0.04870508773552942,0.018472623840804614
77,10.1021/cm803437x,https://doi.org/10.1021/cm803437x,True,-0.02160968421062504,0.035082121338471765,0.04628525784571735,0.05453537120667957,0.060375320062792885,0.09435641781208447,0.03841135852913107,-0.09435641781208447,288.0,288.0,288.0,725.0,725.0,725.0,0.0012863400649045396,0.001324267048640497,0.0016972827586206895,0.0018216527663052634,-3.792698373595747e-05,-0.00012437000768457385,0.6788581516712895,0.7045293661411101,1.23053,1.320698255571316,-0.02567121446982057,-0.09016825557131614
78,10.1021/ja910762q,https://doi.org/10.1021/ja910762q,True,0.03982897768525672,0.03982897768525672,0.04351784435658277,0.04627399226345325,0.04845498708071039,0.07101399012948048,0.07101399012948048,0.0021279255288582035,298.0,295.0,298.0,716.0,718.0,716.0,0.001357295790850117,0.0013074049746271518,0.001651823114732818,0.0015807492181891532,4.989081622296522e-05,7.107389654366488e-05,0.7215662272098436,0.694004708352872,1.13431,1.1028211753670358,0.027561518856971667,0.031488824632964096
79,10.1039/c3ee40482j,https://doi.org/10.1039/c3ee40482j,True,-0.015191272334264877,0.06566208284831572,0.07890827049980692,0.09162085655572394,0.10352490139939649,0.20781580210501563,0.20781580210501563,-0.1028701454160699,306.0,307.0,307.0,813.0,814.0,813.0,0.0016503735127465803,0.0017280668219880778,0.002370273307116736,0.002533276283772187,-7.769330924149742e-05,-0.00016300297665545072,1.0144812419062008,1.0698025506816706,1.6418100432691338,1.8199542124903085,-0.05532130877546981,-0.1781441692211747
80,10.1103/PhysRevB.82.115209,https://doi.org/10.1103/PhysRevB.82.115209,True,0.021955937995325442,0.02896422072257951,0.04041608122638353,0.048822959693640054,0.05495160952148354,0.10430444391832366,0.10430444391832366,-0.029789497865778503,302.0,324.0,324.0,688.0,691.0,688.0,0.0012694733503178788,0.001189404168131795,0.0018732380252196557,0.0018852440700213014,8.006918218608381e-05,-1.2006044801645636e-05,0.6967694501834437,0.6468170474848304,1.26687,1.2944227128252133,0.04995240269861334,-0.02755271282521332
81,10.1103/PhysRevB.83.195209,https://doi.org/10.1103/PhysRevB.83.195209,True,-0.12911406376416665,0.12911406376416665,0.1315088288851867,0.13370399156198115,0.1357391649334007,0.20378119917863954,-0.0760350394735066,-0.20378119917863954,305.0,304.0,305.0,915.0,938.0,915.0,0.000928587416011202,0.0010671615768992825,0.0011181193284874194,0.0013162062770169596,-0.00013857416088808056,-0.00019808694852954016,0.6091264892944984,0.6907005335655257,0.9304396266184884,1.0894545411499168,-0.08157404427102732,-0.15901491453142835
82,10.1007/s11664-013-2500-8,https://doi.org/10.1007/s11664-013-2500-8,False,,,,,,,,,,,,,,,,,,,,,,,,,,
83,10.1007/s11664-013-2819-1,https://doi.org/10.1007/s11664-013-2819-1,True,-0.019045464096945134,0.01922466249292435,0.02241530889325224,0.024824340852269613,0.026663087232080232,0.04575728141680695,0.00400923610017361,-0.04575728141680695,420.0,422.0,422.0,723.0,724.0,723.0,0.0009897146423092907,0.0010078388650886425,0.0010915588322465916,0.0011011079740773334,-1.812422277935183e-05,-9.549141830741785e-06,0.57258649334849,0.5815269173967625,0.78963,0.796101065257912,-0.008940424048272555,-0.006471065257911968
84,10.1063/1.4890320,https://doi.org/10.1063/1.4890320,True,-0.007774004768384324,0.02998662752478508,0.043980749965793584,0.05682715351324873,0.06766177244852499,0.15692484581640767,0.044609775891336176,-0.15692484581640767,310.0,298.0,310.0,779.0,850.0,779.0,0.0006198052560413992,0.0005856043286044003,0.0009644470588235294,0.0008325434764553959,3.420092743699891e-05,0.00013190358236813348,0.39517563886705587,0.3491786039987426,0.81978,0.647718824682298,0.04599703486831325,0.17206117531770193
85,10.1039/c5ee01147g,https://doi.org/10.1039/c5ee01147g,True,0.02594648127577322,0.03154778778708156,0.042720412877499545,0.05520690641003742,0.06700027201747889,0.16164535366311317,0.16164535366311317,-0.04685894681703208,302.0,302.0,302.0,923.0,922.0,922.0,0.00218357150050164,0.002143037093320029,0.00297491472378366,0.0029939036965235884,4.053440718161097e-05,-1.8988972739928268e-05,1.4595932139675534,1.4361709470240827,2.27876,2.2551436477896702,0.023422266943470715,0.023616352210329872
86,10.1016/j.jssc.2009.07.004,https://doi.org/10.1016/j.jssc.2009.07.004,True,0.06148259386804798,0.06341016256799548,0.10527664147063481,0.14512337560267333,0.176371702113235,0.3852098560982585,0.3852098560982585,-0.029225788939780537,85.0,80.0,85.0,300.0,300.0,300.0,0.0004051769569564482,0.0003986572292380448,0.00090869,0.0008922341226794275,6.51972771840341e-06,1.645587732057249e-05,0.09236322384615386,0.09167199676660942,0.272607,0.26767023680382823,0.0006912270795444431,0.004936763196171756
87,10.1063/1.3517088,https://doi.org/10.1063/1.3517088,True,-0.038442729184388055,0.03918345173026008,0.04460200534349765,0.04983062833401405,0.054616818109128294,0.10832550542258197,0.017567226905761672,-0.10832550542258197,327.0,328.0,328.0,721.0,724.0,721.0,0.00066739704380762,0.0006884089790581231,0.0008576698581958386,0.0009040239310747229,-2.101193525050316e-05,-4.635407287888421e-05,0.3710494235683852,0.3803950173979024,0.615355,0.6082581006228384,-0.009345593829517163,0.007096899377161625
88,10.1007/s11664-013-2832-4,https://doi.org/10.1007/s11664-013-2832-4,True,0.04074401082977889,0.04537506551983206,0.058298285529494474,0.06625939575039023,0.07145835085390768,0.13527602930282623,0.13527602930282623,-0.02064275556867911,322.0,322.0,322.0,771.0,774.0,771.0,0.0009784105909013063,0.0009530843214074955,0.0014558307811413924,0.0014764784628041048,2.5326269493810725e-05,-2.0647681662712327e-05,0.587436130781155,0.573875827401232,1.06123,1.0634826275234097,0.013560303379922978,-0.0022526275234098225
89,10.1016/j.jallcom.2015.03.117,https://doi.org/10.1016/j.jallcom.2015.03.117,True,0.03411161974419532,0.03528328230248881,0.06057320286410471,0.08105703407944276,0.09634635493983654,0.18846803890963382,0.18846803890963382,-0.00959186798147859,301.0,299.0,301.0,600.0,600.0,600.0,0.0014286097102686633,0.0014103593407864344,0.0018873194499528898,0.0019048370091489413,1.825036948222892e-05,-1.751755919605154e-05,0.6801461051173291,0.6742740696373228,1.02252,1.0275940688319922,0.005872035480006255,-0.005074068831992129
90,10.1021/nl400319u,https://doi.org/10.1021/nl400319u,True,-0.0012520655894711346,0.015565840376627373,0.020720690999452757,0.02457380696243995,0.027502779688907585,0.05952185377757495,0.05062202412887758,-0.05952185377757495,319.0,320.0,320.0,621.0,621.0,621.0,0.0015348369393714612,0.0015367391083619775,0.001941079256061157,0.0019674522595522544,-1.9021689905162655e-06,-2.6373003491097493e-05,0.7559275592310765,0.7569587613703902,1.20435,1.1964070752761795,-0.001031202139313736,0.007942924723820521
91,10.1103/PhysRevB.87.045203,https://doi.org/10.1103/PhysRevB.87.045203,True,0.0016405253961146833,0.020108524042549956,0.02439052791667209,0.027256114412153674,0.029433284522359833,0.05036589959288821,0.05036589959288821,-0.04616954755123534,324.0,323.0,324.0,740.0,742.0,740.0,0.0014796112621630146,0.0014843357904977185,0.0022586804151604016,0.0022535647856522173,-4.724528334703899e-06,5.115629508184276e-06,0.8660482715024208,0.86887081982219,1.5652655277061585,1.5820503131121586,-0.002822548319769247,-0.016784785406000147
92,10.1039/c5tc03068d,https://doi.org/10.1039/c5tc03068d,True,0.02330687645699817,0.06089863739593141,0.07297254964184156,0.08118427049228531,0.08732639941008759,0.1538059496010664,0.1538059496010664,-0.09724847940817248,305.0,298.0,305.0,829.0,853.0,829.0,0.0015669864899706368,0.0015116775989707316,0.002203330404415622,0.0020827683380447368,5.5308890999905156e-05,0.00012056206637088519,0.9940446685854752,0.9313510983701873,1.71165,1.5757949212230475,0.06269357021528799,0.13585507877695235
93,10.1103/PhysRevB.87.144104,https://doi.org/10.1103/PhysRevB.87.144104,False,,,,,,,,,,,,,,,,,,,,,,,,,,
94,10.1021/acsnano.6b03696,https://doi.org/10.1021/acsnano.6b03696,True,0.03735749396683704,0.042263323461448635,0.052157465710163595,0.059143624751528484,0.06427605024019113,0.09942014213319128,0.09942014213319128,-0.04360476353847025,323.0,321.0,323.0,623.0,622.0,622.0,0.001242241142001578,0.001221520906316771,0.0030010771704180065,0.003142845603369703,2.072023568480707e-05,-0.00014176843295169664,0.6537691669761301,0.6457291346745911,1.86667,1.957992810899325,0.008040032301538935,-0.09132281089932492
95,10.1007/s13391-012-2207-7,https://doi.org/10.1007/s13391-012-2207-7,True,0.3662334063824343,0.3662334063824343,0.38220538201291887,0.3957448786336687,0.4071921795910524,0.5401506149661881,0.5401506149661881,0.17155357989436015,322.0,323.0,323.0,724.0,724.0,724.0,0.001395680292066482,0.0010461401351463855,0.001859013504401904,0.0015866428556235452,0.00034954015692009646,0.0002723706487783588,0.778502090516097,0.5912944714840371,1.33207126948775,1.0976471525711873,0.18720761903205985,0.23442411691656262
96,10.1038/ncomms4640,https://doi.org/10.1038/ncomms4640,True,0.02172653681763659,0.025520221920804463,0.03267050737544204,0.03836836711270926,0.043248391605277096,0.0998126594714797,0.0998126594714797,-0.02776224097955666,305.0,302.0,305.0,914.0,920.0,914.0,0.0013683924171055046,0.001342579577443933,0.0017372667060598515,0.0017159590056705545,2.5812839661571666e-05,2.1307700389297047e-05,0.8906273381436786,0.8698985065340971,1.426284230755152,1.3982562782999213,0.0207288316095815,0.02802795245523071
